,ID,COUNTRY,HOSPITAL ID,HOSPITAL NAME,ADDRESS,NEIGHBORHOOD,CITY,STATE,ZIP,AREA,TELEPHONE,EXTENTION,EMAIL,AFFILIATION,NATURE OF ESTABLISHMENT,WEBSITE,TYPE OF ESTABLISHMENT,LEVEL OF CARE,VENTILATORS,BEDS TO VENTILATORS RATIO,LINEAR REGRESSION MODELING,google_search,lat_long,lat,long,
1342,13327,Mexico,QTSMP000594,CLINICA MEDICA METABOLICA;TEQUISQUIAPAN,CARRETERA TEQUISQUIAPAN-EZEQUIEL MONTES 100,ADOLFO LOPEZ MATEOS,TEQUISQUIAPAN,QUERETARO,76750,414,{2732165},,DR_LEON_S@HOTMAIL.COM,Private,Private,None,Clinic,2 - General Hospital,3,1,-1,CLINICA MEDICA METABOLICA;TEQUISQUIAPAN TEQUISQUIAPAN QUERETARO MEXICO,"(20.528566, -99.89859919999999)",20.528566,-99.8985992,
1343,15187,Mexico,VZSMP000173,CLINICA SANTIAGO,ZARAGOZA 5,CENTRO,SANTIAGO TUXTLA,VERACRUZ,95830,294,{9470378},,OOLIVARES@HRAEI.GOB.MX,Private,Private,,Clinic,1 - Primary Care,3,0.67,-1,CLINICA SANTIAGO SANTIAGO TUXTLA VERACRUZ MEXICO,"(18.4644321, -95.2983663)",18.4644321,-95.2983663,
1344,13459,Mexico,MSSMP000800,HOSPITAL BELLAVISTA,AVENIDA PLAMAS 100,BELLAVISTA,CUERNAVACA,MORELOS,62170,777,{3170323},,,Private,Private,WWW.HOSPITALBELLAVISTA.COM,Medical office,1 - Primary Care,3,0,0.98,HOSPITAL BELLAVISTA CUERNAVACA MORELOS MEXICO,"(18.9556208, -99.2420142)",18.9556208,-99.2420142,
1345,13966,Mexico,CHIMS000276,HOSPITAL GENERAL DE ZONA Y MEDICINA FAMILIAR 23 HIDALGO PARRAL,PROLONGACION INDEPENDENCIA TECNOLOGICO S/N,CENTRO,HIDALGO DEL PARRAL,CHIHUAHUA,33800,627,"{5230721,5230421}",,ISELA.MARTINEZ@IMSS.GOB.MX,IMSS,Public,,Hospital - General,2 - General Hospital,2,78,6.54,HOSPITAL GENERAL DE ZONA Y MEDICINA FAMILIAR 23 HIDALGO PARRAL HIDALGO DEL PARRAL CHIHUAHUA MEXICO,"(26.9288583, -105.6508589)",26.9288583,-105.6508589,
1346,15796,Mexico,GRSSA004490,HOSPITAL GENERAL DR. JORGE SOBERON ACEVEDO,AVENIDA DEL ESTUDIANTE 4,IGUALA DE LA INDEPENDENCIA,IGUALA DE LA INDEPENDENCIA,GUERRERO,40000,733,{73320806},,,SSA,Public,,Hospital - General,2 - General Hospital,2,61.5,4.46,HOSPITAL GENERAL DR. JORGE SOBERON ACEVEDO IGUALA DE LA INDEPENDENCIA GUERRERO MEXICO,"(18.3608296, -99.5561745)",18.3608296,-99.5561745,
1347,14712,Mexico,GTSSA002615,CENTRO DE ATENCION INTEGRAL A LA SALUD MENTAL DE LEON,ANTIGUA CARRETERA SAN FRANCISCO DEL RINCON KM. 8,SAN PEDRO DEL MONTE,LEON,GUANAJUATO,37940,477,"{7488202,7488700}",{113},H_PSIQUIATRICO@GUANAJUATO.GOB.MX,SSA,Public,None,Hospital - Specialized,3 - Specialized Hospital,2,54,3.29,CENTRO DE ATENCION INTEGRAL A LA SALUD MENTAL DE LEON LEON GUANAJUATO MEXICO,"(21.0966319, -101.6427455)",21.0966319,-101.6427455,
1348,14768,Mexico,CLIMS000012,HOSPITAL GENERAL DE SUBZONA 13 CD. ACUÑA,BOULEVARD GUERRERO Y ALVARO OBREGON S/N,CENTRO,ACUÑA,COAHUILA DE ZARAGOZA,26200,877,"{7725786,7726864}",,ANGELICA.IBARRA@IMSS.GOB.MX,SSA,Public,,Hospital - General,2 - General Hospital,2,52,4.1,HOSPITAL GENERAL DE SUBZONA 13 CD. ACUÑA ACUÑA COAHUILA DE ZARAGOZA MEXICO,"(27.058676, -101.7068294)",27.058676,-101.7068294,
1349,15150,Mexico,,HOSPITAL GENERAL DE SUBZONA Y MEDICINA FAMILIAR 46 UMAN,29 X 18 Y 20 116,CENTRO,UMAN,YUCATAN,97390,988,{9330356},,OSCAR.CARBALLO@IMSS.GOB.MX,IMSS,Public,,Hospital - General,2 - General Hospital,2,51,4.24,HOSPITAL GENERAL DE SUBZONA Y MEDICINA FAMILIAR 46 UMAN UMAN YUCATAN MEXICO,"(20.8745368, -89.7479367)",20.8745368,-89.7479367,
1350,15007,Mexico,OCSSA002146,HOSPITAL GENERAL TUXTEPEC,SEBASTIAN ORTIZ 310,CENTRO,SAN JUAN BAUTISTA TUXTEPEC,OAXACA,68310,287,"{8751819,1063069}",{102},DIRECCION_HGTUXTEPEC@HOTMAIL.COM,SSA,Public,None,Hospital - General,2 - General Hospital,2,50,4.45,HOSPITAL GENERAL TUXTEPEC SAN JUAN BAUTISTA TUXTEPEC OAXACA MEXICO,"(18.0871919, -96.1296945)",18.0871919,-96.1296945,
1351,13550,Mexico,SRIMS000536,HOSPITAL GENERAL DE SUBZONA Y MEDICINA FAMILIAR 23 NACOZARI,DOMICILIO CONOCIDO S/N,CENTRO,NACOZARI DE GARCIA,SONORA,8400,634,{3420249},,LUIS.ENCINA@IMSS.GOB.MX,IMSS,Public,,Hospital - General,2 - General Hospital,2,48,4.13,HOSPITAL GENERAL DE SUBZONA Y MEDICINA FAMILIAR 23 NACOZARI NACOZARI DE GARCIA SONORA MEXICO,"(30.372089, -109.687202)",30.372089,-109.687202,
1352,14118,Mexico,CHSSA000570,HOSPITAL GENERAL DR. JAVIER RAMIREZ TOPETE,MORELOS 1732,FRACCIONAMIENTO SAN ANTONIO,CUAUHTEMOC,CHIHUAHUA,31510,625,{5820209},,HOSPGRALJRT@GMAIL.COM,SSA,Public,,Hospital - General,2 - General Hospital,2,43,3.45,HOSPITAL GENERAL DR. JAVIER RAMIREZ TOPETE CUAUHTEMOC CHIHUAHUA MEXICO,"(28.4125054, -106.8597614)",28.4125054,-106.8597614,
1353,15109,Mexico,VZSSA010212,HOSPITAL GENERAL DE BOCA DEL RIO,AQUILES SERDAN  S/N,RICARDO FLORES MAGON,BOCA DEL RIO,VERACRUZ,94290,229,{9234830},,HGBOCADELRIO@HOTMAIL.COM,SSA,Public,,Hospital - General,2 - General Hospital,2,42,4.4,HOSPITAL GENERAL DE BOCA DEL RIO BOCA DEL RIO VERACRUZ MEXICO,"(19.1031648, -96.10858619999999)",19.1031648,-96.1085862,
1354,15910,Mexico,TSSSA000850,HOSPITAL GENERAL HOSPITAL CIVIL DR VIRGILIO R HINOJOSA,GUAYALEJO 301 NORTE,ZONA CENTRO,EL MANTE,TAMAULIPAS,89880,831,"{2338160,2338161}",,SRITZYVF@HOTMAIL.COM,SSA,Public,,Hospital - General,2 - General Hospital,2,38.5,2.74,HOSPITAL GENERAL HOSPITAL CIVIL DR VIRGILIO R HINOJOSA EL MANTE TAMAULIPAS MEXICO,"(22.7097309, -98.9786154)",22.7097309,-98.9786154,
1355,14507,Mexico,TSSSA001562,HOSPITAL GENERAL CIVIL NUEVO LAREDO,GONZALEZ 5501,HIDALGO,NUEVO LAREDO,TAMAULIPAS,88160,867,{7128888},,CIVILNVOLAREDO@YAHOO.COM.MX,SSA,Public,None,Hospital - General,2 - General Hospital,2,38.5,4.52,HOSPITAL GENERAL CIVIL NUEVO LAREDO NUEVO LAREDO TAMAULIPAS MEXICO,"(27.4930878, -99.5316783)",27.4930878,-99.5316783,
1356,13751,Mexico,SRSSA001670,HOSPITAL GENERAL NAVOJOA,CARRETERA NAVOJOA - LOS MOCHIS KM. 604.5,JUAREZ,NAVOJOA,SONORA,85870,642,"{4210664,6903000}",,DR_FELIPEGTZM@HOTMAIL.COM,SSA,Public,None,Hospital - General,2 - General Hospital,2,38.5,3.16,HOSPITAL GENERAL NAVOJOA NAVOJOA SONORA MEXICO,"(27.0601577, -109.440093)",27.0601577,-109.440093,
1357,13303,Mexico,MCSSA010246,HOSPITAL MUNICIPAL TEMOAYA,CARRETERA TEMOAYA - JIQUIPILCO KM. 1.5 S/N,POTHE,TEMOAYA,ESTADO DE MEXICO,50850,719,{2652068},,HGTEMOAYA@YAHOO.COM.MX,SSA,Public,None,Hospital - General,2 - General Hospital,2,37.5,3.32,HOSPITAL MUNICIPAL TEMOAYA TEMOAYA ESTADO DE MEXICO MEXICO,"(19.4680187, -99.6059939)",19.4680187,-99.6059939,
1358,16052,Mexico,SLSSA018253,HOSPITAL GENERAL ESCUINAPA,AVENIDA LIBERTAD 88,PAREDONES,ESCUINAPA DE HIDALGO,SINALOA,82400,695,{9531639},,MROJAS423@HOTMAIL.COM,SSA,Public,None,Hospital - General,2 - General Hospital,2,36.5,2.65,HOSPITAL GENERAL ESCUINAPA ESCUINAPA DE HIDALGO SINALOA MEXICO,"(22.8316017, -105.7775351)",22.8316017,-105.7775351,
1359,13514,Mexico,GRIST000153,HOSPITAL AMIGO DEL NINO Y DE LA MADRE IGUALA DE LA INDEPENDENCIA,HEROICO COLEGIO MILITAR 3,CENTRO,IGUALA DE LA INDEPENDENCIA,GUERRERO,40000,733,"{3320365,3325646}",,SUBDIRADMVACHGU@ISSSTE.GOB.MX,ISSSTE,Public,None,Hospital - General,2 - General Hospital,2,35.5,3.44,HOSPITAL AMIGO DEL NINO Y DE LA MADRE IGUALA DE LA INDEPENDENCIA IGUALA DE LA INDEPENDENCIA GUERRERO MEXICO,"(18.3448477, -99.5397344)",18.3448477,-99.5397344,
1360,25928,Mexico,GRSMA000015,HOSPITAL NAVAL DE ACAPULCO,"AVENIDA COSTERA MIGUEL ALEMAN 3351, BASE NAVAL",ICACOS,ACAPULCO DE JUAREZ,GUERRERO,39860,744,"{4847053,4813964}",,HOSNAVACA@HOTMAIL.COM,SEMAR,Mixed,None,Hospital - Specialized,3 - Specialized Hospital,2,33.5,2.39,HOSPITAL NAVAL DE ACAPULCO ACAPULCO DE JUAREZ GUERRERO MEXICO,"(16.8406597, -99.8490661)",16.8406597,-99.8490661,
1361,15221,Mexico,VZIMS000144,HOSPITAL GENERAL DE ZONA 36 JOSE CARDEL,CARRETERA COSTERA CARDEL Y AVENIDA FLORES MAGON S/N,CENTRO,LA ANTIGUA,VERACRUZ,91680,296,{9620095},,CARLOS.NAVARRATE@IMSS.GOB.MX,IMSS,Public,None,Hospital - General,2 - General Hospital,2,33.5,3.71,HOSPITAL GENERAL DE ZONA 36 JOSE CARDEL LA ANTIGUA VERACRUZ MEXICO,"(19.376688, -96.3754132)",19.376688,-96.3754132,
1362,15300,Mexico,JCSSA001454,HOSPITAL COMUNITARIO COLOTLAN,CALLE HOSPITAL SIGLO 21,COLOTLAN CENTRO,COLOTLAN,JALISCO,46200,499,{9921742},{101},HCOLOTLANDIRECCION@GMAIL.COM,SSA,Public,None,Hospital - General,2 - General Hospital,2,32,3.38,HOSPITAL COMUNITARIO COLOTLAN COLOTLAN JALISCO MEXICO,"(22.0991426, -103.2708909)",22.0991426,-103.2708909,
1363,12900,Mexico,MCSSA001122,HOSPITAL GENERAL ATLACOMULCO,CIRCUITO VIAL JORGE JIMENEZ CANTU S/N,LAS MERCEDES,ATLACOMULCO,ESTADO DE MEXICO,50450,712,"{1220142,1225097}",,HGATLACOMULCO@HOTMAIL.COM,ISSEMYM,Public,None,Hospital - General,2 - General Hospital,2,31.5,5.16,HOSPITAL GENERAL ATLACOMULCO ATLACOMULCO ESTADO DE MEXICO MEXICO,"(19.7892204, -99.88270270000001)",19.7892204,-99.8827027,
1364,14708,Mexico,HGIMO000952,HOSPITAL RURAL 23 METEPEC,CARRETERA MEXICO HUAYACOCOTLA S/N,CENTRO,METEPEC,HIDALGO,43400,774,"{7455033,7455110}",,ALBERTO.SANTILLANA@IMSS.GOB.MX,IMSS-BIENESTAR,Public,None,Hospital - General,2 - General Hospital,2,31.5,2.9,HOSPITAL RURAL 23 METEPEC METEPEC HIDALGO MEXICO,"(20.2413979, -98.3307668)",20.2413979,-98.3307668,
1365,15290,Mexico,VZSSA007730,HOSPITAL GENERAL DE  TARIMOYA (VERACRUZ),AVENIDA DEL ARBOL ENTRE SABINO Y NACAXTLE NO TIENE,RESERVA TARIMOYA 2,VERACRUZ,VERACRUZ,91855,229,{9866568},,HOSPITALTARIMOYA@YAHOO.COM.MX,SSA,Public,None,Hospital - General,2 - General Hospital,2,30.5,2.69,HOSPITAL GENERAL DE  TARIMOYA (VERACRUZ) VERACRUZ VERACRUZ MEXICO,"(19.1926792, -96.183661)",19.1926792,-96.183661,
1366,16465,Mexico,DFSMP003083,HOSPITAL GRUPO TORRE MEDICA,JOSE MARIA IGLESIAS 21,TABACALERA,CUAUHTEMOC,CDMX,6030,55,"{55354925,10848800}",,DGENERAL@TORREMEDICA.COM.MX,Private,Private,WWW.TORREMEDICA.COM.MX,Hospital - Specialized,3 - Specialized Hospital,2,30,4.84,HOSPITAL GRUPO TORRE MEDICA CUAUHTEMOC CDMX MEXICO,"(19.438541, -99.15509039999999)",19.438541,-99.1550904,
1367,12914,Mexico,MCSSA005095,HOSPITAL GENERAL SAN FELIPE DEL PROGRESO,AVENIDA INSURGENTES S/N,HEROES DE LA INDEPENDENCIA,SAN FELIPE DEL PROGRESO,ESTADO DE MEXICO,50640,712,{1235074},,HG_SANFELIPE@HOTMAIL.COM,SSA,Public,None,Hospital - General,2 - General Hospital,2,30,2.98,HOSPITAL GENERAL SAN FELIPE DEL PROGRESO SAN FELIPE DEL PROGRESO ESTADO DE MEXICO MEXICO,"(19.7175751, -99.95345979999999)",19.7175751,-99.9534598,
1368,14384,Mexico,CSSMP000543,HOSPITAL SAN CARLOS,PRIMERA AVENIDA UBILIO GARCIA SN,BARRIO CAMPO,ALTAMIRANO,CHIAPAS,30190,919,{6736180},,,Private,Private,,,,2,30,3.96,HOSPITAL SAN CARLOS ALTAMIRANO CHIAPAS MEXICO,"(16.7304747, -92.04131389999999)",16.7304747,-92.0413139,
1369,14015,Mexico,MNSSA000170,HOSPITAL GENERAL RAMON PONCE ALVAREZ,AVENIDA CONSTITUCION DE 1814 NORTE 122,CENTRO,APATZINGAN,MICHOACAN DE OCAMPO,60600,453,{5340183},,,SSA,Public,,Hospital - General,2 - General Hospital,2,29.5,2.62,HOSPITAL GENERAL RAMON PONCE ALVAREZ APATZINGAN MICHOACAN DE OCAMPO MEXICO,"(19.0935163, -102.3538906)",19.0935163,-102.3538906,
1370,14923,Mexico,VZSDN000022,HOSPITAL MILITAR REGIONAL DE TUXPAN VER.,CERRADA DE GALEANA 10,CENTRO,TUXPAN,VERACRUZ,92800,783,{8341903},,,SEDENA,,,Clinic,2 - General Hospital,2,29,1.79,HOSPITAL MILITAR REGIONAL DE TUXPAN VER. TUXPAN VERACRUZ MEXICO,"(20.9559106, -97.41388769999999)",20.9559106,-97.4138877,
1371,14999,Mexico,VZSSA015411,HOSPITAL GENERAL ISLA,RAUL SANDOVAL 1400,LIMON DE GUERRERO,ISLA,VERACRUZ,95648,283,"{8743208,8742233}",,DIRECCIONHOSPITALISLA@GMAIL.COM,SSA,Public,None,Hospital - General,2 - General Hospital,2,28.5,2.08,HOSPITAL GENERAL ISLA ISLA VERACRUZ MEXICO,"(18.0376261, -95.5300389)",18.0376261,-95.5300389,
1372,15051,Mexico,MCSSA018552,HOSPITAL GENERAL HUEYPOXTLA HERMENEGILDO GALEANA BICENTENARIO,FRANCISCO JAVIER MINA S/N,CENTRO,HUEYPOXTLA,ESTADO DE MEXICO,55670,599,"{9119447,6119150}",,HGHUEYPOXTLA@HOTMAIL.COM,SSA,Public,None,Hospital - General,2 - General Hospital,2,28,3.14,HOSPITAL GENERAL HUEYPOXTLA HERMENEGILDO GALEANA BICENTENARIO HUEYPOXTLA ESTADO DE MEXICO MEXICO,"(19.9189271, -99.0693191)",19.9189271,-99.0693191,
1373,15167,Mexico,TSSSA018526,HOSPITAL GENERAL RIO BRAVO,AVENIDA FRANCISCO I. MADERO S/N,CUAUHTEMOC,RIO BRAVO,TAMAULIPAS,88940,899,"{9367582,9340566}",,DRINES@PRODIGY.NET.MX,SSA,Public,None,Hospital - General,2 - General Hospital,2,28,2.05,HOSPITAL GENERAL RIO BRAVO RIO BRAVO TAMAULIPAS MEXICO,"(25.9945572, -98.12358429999999)",25.9945572,-98.1235843,
1374,13510,Mexico,PLSSA016835,HOSPITAL GENERAL DE CUETZALAN 83,CARRETERA ZACAPOAXTLA-CUETZALAN KM. 2 S/N,PAHPATAPAN,CUETZALAN DEL PROGRESO,PUEBLA,73560,233,{3310559},,HOSPI_CUETZALAN@HOTMAIL.COM,IMSS,Public,None,Hospital - General,2 - General Hospital,2,28,2.89,HOSPITAL GENERAL DE CUETZALAN 83 CUETZALAN DEL PROGRESO PUEBLA MEXICO,"(20.0095129, -97.5314877)",20.0095129,-97.5314877,
1375,14767,Mexico,CLSSA000033,HOSPITAL GENERAL CIUDAD ACUNA,LIBRAMIENTO JOSE DE LAS FUENTES RODRIGUEZ 503,CENTRO,CIUDAD ACUNA,COAHUILA DE ZARAGOZA,26200,877,"{7725450,7721937}",,FAZRIOS@GMAIL.COM,SSA,Public,None,Hospital - General,2 - General Hospital,2,27.5,3.64,HOSPITAL GENERAL CIUDAD ACUNA CIUDAD ACUNA COAHUILA DE ZARAGOZA MEXICO,"(29.3231148, -100.9248626)",29.3231148,-100.9248626,
1376,14050,Mexico,MNIMS000313,HOSPITAL GENERAL DE SUBZONA CON MEDICINA FAMILIAR 17 LOS REYES,16 DE SEPTIEMBRE Y CARRETERA A ZAMORA 165,CENTRO,LOS REYES,MICHOACAN DE OCAMPO,60350,354,"{5420730,5420099}",{31300},GUILLERMO.MAGANA@IMMS.GO.MX,IMSS,Public,None,Hospital - General,2 - General Hospital,2,27.5,2.87,HOSPITAL GENERAL DE SUBZONA CON MEDICINA FAMILIAR 17 LOS REYES LOS REYES MICHOACAN DE OCAMPO MEXICO,"(19.594888, -102.4735652)",19.594888,-102.4735652,
1377,15117,Mexico,MCSDN000023,HOSPITAL MILITAR DE ZONA SANTA LUCIA ESTADO DE MEXICO,"CARRETERA FEDERAL KM. 42.5, CAMPO MILITAR 37",SANTA LUCIA,ZUMPANGO,ESTADO DE MEXICO,55640,596,{9244615},,NANCY_IVETTE2011@HOTMAIL.COM,SEDENA,Mixed,None,Hospital - General,2 - General Hospital,2,27.5,2.14,HOSPITAL MILITAR DE ZONA SANTA LUCIA ESTADO DE MEXICO ZUMPANGO ESTADO DE MEXICO MEXICO,"(19.7503402, -98.98867639999999)",19.7503402,-98.9886764,
1378,15376,Mexico,JCSMP001293,SANATORIO GUADALAJARA; S.A.,JUSTO SIERRA 2130,SECTOR HIDALGO,GUADALAJARA,JALISCO,44680,33,{36300970},,SANATORIOGUADALAJARA@YAHOO.COM,Private,Private,WWW.SANATORIOGUADALAJARA.COM,,,2,27,3.34,SANATORIO GUADALAJARA; S.A. GUADALAJARA JALISCO MEXICO,"(20.677866, -103.3713039)",20.677866,-103.3713039,
1379,13998,Mexico,OCIMO000335,HOSPITAL REGIONAL 18 HUAJUAPAN DE LEON,ANTIGUA CARRETERA JUXTLAHUACA S/N,,HEROICA CIUDAD DE HUAJUAPAN DE LEON,OAXACA,69000,953,{5320453},,DIEGO.ALAVEZ@IMSS.GOB.MX,IMSS-Prospera,Public,,Hospital - General,2 - General Hospital,2,27,2.86,HOSPITAL REGIONAL 18 HUAJUAPAN DE LEON HEROICA CIUDAD DE HUAJUAPAN DE LEON OAXACA MEXICO,"(17.8141886, -97.7896097)",17.8141886,-97.7896097,
1380,13847,Mexico,TLSSA017925,HOSPITAL GENERAL DE NATIVITAS,AVENIDA BENITO JUAREZ S/N,SANTO TOMAS LA CONCORDIA,NATIVITAS,TLAXCALA,90710,246,{4652690},,ROGELIOCALIDAD@GMAIL.COM,SSA,Public,None,Hospital - General,2 - General Hospital,2,27,1.83,HOSPITAL GENERAL DE NATIVITAS NATIVITAS TLAXCALA MEXICO,"(19.2241291, -98.3173856)",19.2241291,-98.3173856,
1381,15481,Mexico,DFSSA000065,HOSPITAL MATERNO INFANTIL DR. NICOLAS M. CEDILLO,GUSTAVO J. ESQUINA VICTOR HERNANDEZ COVARRUBIAS S/N,UNIDAD FRANCISCO VILLA,AZCAPOTZALCO,CDMX,2400,55,{53940565},{5115},FLORESPATRICIA1014@YAHOO.COM.MX,SSA,Public,,Hospital - General,2 - General Hospital,2,26.5,3.19,HOSPITAL MATERNO INFANTIL DR. NICOLAS M. CEDILLO AZCAPOTZALCO CDMX MEXICO,"(19.4981294, -99.2034101)",19.4981294,-99.2034101,
1382,13691,Mexico,MSSSA001504,HOSPITAL GENERAL  DE TETECALA DR. RODOLFO BECERRIL DE LA PAZ,AVENIDA JUAREZ S/N,EL CHARCO,TETECALA,MORELOS,62620,751,{3917004},,JORGE_MEDIC_CRC@HOTMAIL.COM,SSA,Public,,Hospital - General,2 - General Hospital,2,26,2.23,HOSPITAL GENERAL  DE TETECALA DR. RODOLFO BECERRIL DE LA PAZ TETECALA MORELOS MEXICO,"(18.7310474, -99.3897777)",18.7310474,-99.3897777,
1383,13356,Mexico,TLSSA000944,HOSPITAL COMUNITARIO VILLA VICENTE GUERRERO,ADOLFO LOPEZ MATEOS 1,,SAN PABLO DEL MONTE,TLAXCALA,90970,222,{2820096},{113},ELDAIBARRAMI@HOTMAIL.COM,SSA,Public,,Hospital - General,2 - General Hospital,2,26,3.02,HOSPITAL COMUNITARIO VILLA VICENTE GUERRERO SAN PABLO DEL MONTE TLAXCALA MEXICO,"(19.1185251, -98.1716304)",19.1185251,-98.1716304,
1384,15621,Mexico,DFSSA004072,INSTITUTO NACIONAL DE PSIQUIATRIA RAMON DE LA FUENTE MUNIZ,CALZADA MEXICO-XOCHIMILCO 101,SAN LORENZO HUIPULCO,TLALPAN,CDMX,14370,55,"{41605000,56550185}",,MEDINAM@IMP.EDU.MX,SSA,Public,WWW.INPRF.GOB.MX,Hospital - Specialized,3 - Specialized Hospital,2,26,1.88,INSTITUTO NACIONAL DE PSIQUIATRIA RAMON DE LA FUENTE MUNIZ TLALPAN CDMX MEXICO,"(19.2926272, -99.152502)",19.2926272,-99.152502,
1385,12885,Mexico,DGSMM000012,HOSPITAL MUNICIPAL DEL NINO,AVENIDA LA SALLE 100,FRACCIONAMIENTO ESMERALDA,DURANGO,DURANGO,34058,618,{1378680},,A.VILLARREALMTZ@HOTMAIL.COM,Gobierno Municipal,Public,None,Hospital - General,2 - General Hospital,2,25.5,2.56,HOSPITAL MUNICIPAL DEL NINO DURANGO DURANGO MEXICO,"(24.0102064, -104.6932049)",24.0102064,-104.6932049,
1386,14899,Mexico,CCSSA017682,HOSPITAL GENERAL DOCTOR JANELL ROMERO AGUILAR,LICENCIADO CARLOS SALINAS DE GORTARI Y 50 S/N,FRANCISCO VILLA,ESCARCEGA,CAMPECHE,24350,982,{8134960},,HGADMON15@HOTMAIL.COM,SSA,Public,None,Hospital - General,2 - General Hospital,2,25.5,2.18,HOSPITAL GENERAL DOCTOR JANELL ROMERO AGUILAR ESCARCEGA CAMPECHE MEXICO,"(18.6189581, -90.7443268)",18.6189581,-90.7443268,
1387,15198,Mexico,SLSSA001120,HOSPITAL GENERAL DE ESCUINAPA,GABRIEL LEYVA VELAZQUEZ 300,CENTRO,ESCUINAPA,SINALOA,82400,695,{9530388},,ALEJANDROARAGON62@HOTMAIL.COM,SSA,Public,,Hospital - General,2 - General Hospital,2,25,2.15,HOSPITAL GENERAL DE ESCUINAPA ESCUINAPA SINALOA MEXICO,"(22.8316017, -105.7775351)",22.8316017,-105.7775351,
1388,25947,Mexico,CCPMX000013,HOSPITAL GENERAL CIUDAD DEL CARMEN,CALLE 33 105A,PETROLERA,CIUDAD DEL CARMEN,CAMPECHE,24180,938,"{3823692,3811200}",,,PEMEX,,None,Hospital - General,2 - General Hospital,2,25,2.63,HOSPITAL GENERAL CIUDAD DEL CARMEN CIUDAD DEL CARMEN CAMPECHE MEXICO,"(18.6464961, -91.8200504)",18.6464961,-91.8200504,
1389,14724,Mexico,JCSSA000165,HOSPITAL REGIONAL DE AMECA,CARDENAL JOSE SALAZAR LOPEZ SUR 84,JARDINES DEL MANANTIAL,AMECA,JALISCO,46640,375,{7580531},{101},ADMON_HRAMECA@HOTMAIL.COM,SSA,Public,None,Hospital - General,2 - General Hospital,2,25,2.5,HOSPITAL REGIONAL DE AMECA AMECA JALISCO MEXICO,"(20.5338818, -104.0339505)",20.5338818,-104.0339505,
1390,13037,Mexico,BCIST000011,CLINICA HOSPITAL ISSSTE ENSENADA,AVENIDA AGUSTIN GENERAL SANGINES S/N,CARLOS PACHECO MILITAR,ENSENADA,BAJA CALIFORNIA NORTE,22760,646,"{1765199,1761720}",,MARISA.SALCIDO@ISSSTE.GOB.MX,ISSSTE,Public,,Clinic,2 - General Hospital,2,24,0.97,CLINICA HOSPITAL ISSSTE ENSENADA ENSENADA BAJA CALIFORNIA NORTE MEXICO,"(31.8502051, -116.6076406)",31.8502051,-116.6076406,
1391,25909,Mexico,SLSMA000022,HOSPITAL NAVAL DE MAZATLAN,ARMADA DE MEXICO S/N,BALCONES DE LOMA LINDA,MAZATLAN,SINALOA,82000,669,{9838081},,,SEMAR,,,Hospital - General,2 - General Hospital,2,24,2.69,HOSPITAL NAVAL DE MAZATLAN MAZATLAN SINALOA MEXICO,"(23.2343122, -106.4249988)",23.2343122,-106.4249988,
1392,14084,Mexico,GRIMO000171,HOSPITAL RURAL LA UNION,PREDIO RUSTICO EL REPARO S/N,,LA UNION DE ISIDORO MONTES DE OCA,GUERRERO,40800,755,{5551201},,FELIPEDR_TECPAN@HOTMAIL.COM,IMSS-Prospera,Public,,Hospital - General,2 - General Hospital,2,24,1.96,HOSPITAL RURAL LA UNION LA UNION DE ISIDORO MONTES DE OCA GUERRERO MEXICO,"(17.9924174, -101.8145487)",17.9924174,-101.8145487,
1393,14458,Mexico,CHSSA002390,HOSPITAL COMUNITARIO NUEVO CASAS GRANDES,MANUEL OJINAGA 3207,VILLAHERMOSA,NUEVO CASAS GRANDES,CHIHUAHUA,31770,636,{6928098},,MAURI8A05@HOTMAIL.COM,SSA,Public,,Hospital - General,2 - General Hospital,2,24,2.39,HOSPITAL COMUNITARIO NUEVO CASAS GRANDES NUEVO CASAS GRANDES CHIHUAHUA MEXICO,"(30.4036014, -107.8856456)",30.4036014,-107.8856456,
1394,14649,Mexico,SLIMS000411,HOSPITAL GENERAL DE SUBZONA Y MEDICINA FAMILIAR 30 GUAMUCHIL,NICOLAS BRAVO Y JAVIER MINA S/N,CENTRO,SALVADOR ALVARADO,SINALOA,81400,673,{7324818},,,IMSS,Public,WWW.IMSS.GOB.MX,Hospital - General,2 - General Hospital,2,23.5,3.14,HOSPITAL GENERAL DE SUBZONA Y MEDICINA FAMILIAR 30 GUAMUCHIL SALVADOR ALVARADO SINALOA MEXICO,"(25.455397, -108.0769833)",25.455397,-108.0769833,
1395,13925,Mexico,MNIMO003942,HOSPITAL RURAL VILLAMAR,CARRETERA FEDERAL SAHUAYO-ZAMORA 333,POBLACION EMILIANO ZAPATA,VILLAMAR,MICHOACAN DE OCAMPO,59551,383,{5148375},,ULISES.CAMACHO@IMSS.GOB.MX,IMSS-BIENESTAR,Public,None,Hospital - General,2 - General Hospital,2,23.5,2.13,HOSPITAL RURAL VILLAMAR VILLAMAR MICHOACAN DE OCAMPO MEXICO,"(20.0003983, -102.614484)",20.0003983,-102.614484,
